order_id,customer_id,customer_name,product_id,product_name,category,sub_category,order_date,delivery_date,order_quantity,unit_price,total_price,discount,payment_method,city,state,country,region,salesperson_id,salesperson_name,return_status,,
ORD3449,CUST3672,Michael Johnson,PROD541,Monitorr,Furniture,Table,01-10-2023,02-10-2023,5,843,4215,31.68,online payment,Los Angeles,IL,USA,South,SP13,Alice,Not Returned,ORD3449-Michael Johnson-Monitorr-5,1
ORD1104,CUST8078,John Doe,PROD855,Laptop,Furniture,Chair,16-01-2023,14-01-2023,6,320.55,1923.3,46.28,Credit Card,Phoenix,NY,USA,East,SP36,Emma,,ORD1104-John Doe-Laptop-6,1
ORD8063,CUST2549,Alice Smith,PROD591,Phone,Furniture,Sofa,02-10-2023,17-10-2023,2,780.81,1561.62,10.39,online payment,Houston,AZ,USA,East,SP37,Charlie,Not Returned,ORD8063-Alice Smith-Phone-2,1
ORD9669,CUST8261,Alice Smith,PROD828,Phone,Electronics,Tablet,19-06-2023,03-07-2023,7,1260.76,8825.32,27.69,Online Payment,Chicago,AZ,USA,South,SP97,Bob,,ORD9669-Alice Smith-Phone-7,1
ORD4950,CUST9824,Emma Watson,PROD372,Phone,Electronics,Laptop,15-12-2023,27-12-2023,2,482.89,965.78,16.18,Cash,Los Angeles,IL,USA,East,SP26,David,,ORD4950-Emma Watson-Phone-2,1
ORD6315,CUST4171,Michael Johnson,PROD200,Laptop,Accessories,Keyboard,26-09-2023,21-09-2023,10,1731.77,17317.7,13,DEBIT card,Phoenix,IL,USA,West,SP61,David,Not Returned,ORD6315-Michael Johnson-Laptop-10,1
ORD8863,CUST4797,John Doe,PROD502,Monitorr,Appliances,Microwave,19-08-2023,28-08-2023,5,585.76,2928.8,6.26,online payment,Houston,CA,USA,South,SP78,Emma,,ORD8863-John Doe-Monitorr-5,1
ORD3536,CUST9221,Robert Brown,PROD336,Monitorr,Electronics,Phone,18-01-2023,15-01-2023,7,1427.53,9992.71,24.08,online payment,Houston,IL,USA,East,SP96,Alice,Not Returned,ORD3536-Robert Brown-Monitorr-7,1
ORD1511,CUST9690,Michael Johnson,PROD602,Monitorr,Furniture,Sofa,31-05-2023,30-05-2023,6,1778.16,10668.96,49.37,credit card,Chicago,AZ,USA,West,SP55,Charlie,Returned,ORD1511-Michael Johnson-Monitorr-6,1
ORD2599,CUST5916,Robert Brown,PROD885,Laptop,Appliances,Washing Machine,07-12-2023,09-12-2023,4,1774.64,7098.56,-26.11,Online Payment,Los Angeles,IL,USA,Central,SP68,Alice,,ORD2599-Robert Brown-Laptop-4,1
ORD6262,CUST4445,Emma Watson,PROD190,HeadPhons,Appliances,Refrigerator,09-12-2023,10-12-2023,8,1686.75,13494,-47.18,credit card,Los Angeles,CA,USA,South,SP57,Charlie,Returned,ORD6262-Emma Watson-HeadPhons-8,1
ORD7694,CUST3532,Robert Brown,PROD233,Laptop,Accessories,Keyboard,10-06-2023,18-06-2023,1,624.63,624.63,4.52,Online Payment,Los Angeles,TX,USA,West,SP81,Alice,,ORD7694-Robert Brown-Laptop-1,1
ORD3610,CUST4144,Emma Watson,PROD139,Monitorr,Electronics,Laptop,14-02-2023,23-02-2023,10,82.04,820.4,15.85,Credit Card,Chicago,IL,USA,Central,SP44,Alice,Returned,ORD3610-Emma Watson-Monitorr-10,1
ORD1901,CUST3814,John Doe,PROD509,tablet,Accessories,Keyboard,16-01-2023,27-01-2023,3,1314.72,3944.16,16.66,DEBIT card,New York,AZ,USA,Central,SP89,Bob,,ORD1901-John Doe-tablet-3,1
ORD4212,CUST3574,Robert Brown,PROD333,Laptop,Accessories,Keyboard,11-08-2023,09-08-2023,4,624.45,2497.8,30.1,Cash,Houston,NY,USA,West,SP66,Bob,,ORD4212-Robert Brown-Laptop-4,1
ORD5542,CUST9461,Alice Smith,PROD208,HeadPhons,Appliances,Refrigerator,21-12-2023,20-12-2023,9,438.09,3942.81,46,DEBIT card,Chicago,IL,USA,North,SP15,Emma,Returned,ORD5542-Alice Smith-HeadPhons-9,1
ORD3224,CUST7830,John Doe,PROD568,tablet,Accessories,Mouse,04-11-2023,02-11-2023,8,523.8,4190.4,42.17,Online Payment,Los Angeles,AZ,USA,North,SP44,David,Not Returned,ORD3224-John Doe-tablet-8,1
ORD6511,CUST5413,John Doe,PROD440,Laptop,Appliances,Refrigerator,14-02-2023,19-02-2023,10,1781.84,17818.4,34.37,online payment,Phoenix,NY,USA,North,SP49,Alice,Not Returned,ORD6511-John Doe-Laptop-10,1
ORD7126,CUST5306,John Doe,PROD453,Phone,Furniture,Table,19-09-2023,25-09-2023,9,843.81,7594.29,19.33,online payment,Houston,NY,USA,Central,SP44,Emma,Returned,ORD7126-John Doe-Phone-9,1
ORD3248,CUST5974,Robert Brown,PROD272,KEYBOARD,Accessories,Headphones,18-02-2023,21-02-2023,4,1766.5,7066,41.34,Cash,New York,TX,USA,East,SP10,Bob,Returned,ORD3248-Robert Brown-KEYBOARD-4,1
ORD2729,CUST6017,Michael Johnson,PROD688,tablet,Furniture,Sofa,11-11-2023,11-11-2023,3,1702.56,5107.68,30.02,credit card,New York,NY,USA,North,SP41,Emma,Not Returned,ORD2729-Michael Johnson-tablet-3,1
ORD6759,CUST6798,Alice Smith,PROD552,Laptop,Accessories,Keyboard,18-02-2023,20-02-2023,4,333.74,1334.96,6.55,online payment,Houston,IL,USA,East,SP52,David,Returned,ORD6759-Alice Smith-Laptop-4,1
ORD9514,CUST6166,Alice Smith,PROD592,Phone,Appliances,Microwave,09-05-2023,18-05-2023,3,1310.75,3932.25,44.78,credit card,New York,AZ,USA,Central,SP33,Bob,Returned,ORD9514-Alice Smith-Phone-3,1
ORD2029,CUST7968,John Doe,PROD509,Laptop,Appliances,Refrigerator,07-02-2023,09-02-2023,4,309.02,1236.08,,Credit Card,New York,AZ,USA,South,SP89,Alice,Returned,ORD2029-John Doe-Laptop-4,1
ORD5440,CUST7834,Michael Johnson,PROD138,Laptop,Electronics,Tablet,23-11-2023,06-12-2023,7,1024.39,7170.73,2.47,credit card,Chicago,CA,USA,North,SP50,Charlie,Not Returned,ORD5440-Michael Johnson-Laptop-7,1
ORD4027,,Emma Watson,PROD224,HeadPhons,Appliances,Microwave,30-04-2023,13-05-2023,8,651.06,5208.48,,DEBIT card,Los Angeles,AZ,USA,Central,SP79,Charlie,Not Returned,ORD4027-Emma Watson-HeadPhons-8,1
ORD1104,CUST1906,Emma Watson,PROD366,Monitorr,Furniture,Table,07-02-2023,16-02-2023,8,1784.04,14272.32,27.34,online payment,Los Angeles,AZ,USA,South,SP86,David,Not Returned,ORD1104-Emma Watson-Monitorr-8,1
ORD4342,CUST6793,Alice Smith,PROD466,KEYBOARD,Electronics,Phone,18-07-2023,27-07-2023,1,323.42,323.42,38.53,Cash,Phoenix,AZ,USA,North,SP67,Bob,,ORD4342-Alice Smith-KEYBOARD-1,1
ORD4939,CUST3292,Michael Johnson,PROD625,Monitorr,Furniture,Sofa,22-07-2023,17-07-2023,10,269.03,2690.3,45.19,Online Payment,Los Angeles,TX,USA,East,SP71,David,Returned,ORD4939-Michael Johnson-Monitorr-10,1
ORD4164,CUST5492,Emma Watson,PROD409,HeadPhons,Appliances,Washing Machine,12-07-2023,15-07-2023,9,433.52,3901.68,32.62,Credit Card,New York,IL,USA,South,SP44,Alice,Returned,ORD4164-Emma Watson-HeadPhons-9,1
ORD5505,,Michael Johnson,PROD104,HeadPhons,Furniture,Chair,22-09-2023,20-09-2023,10,315.2,3152,,Online Payment,Chicago,TX,USA,East,SP52,Emma,,ORD5505-Michael Johnson-HeadPhons-10,1
ORD5743,CUST4417,Michael Johnson,PROD625,KEYBOARD,Furniture,Chair,19-05-2023,22-05-2023,6,983.16,5898.96,-4.48,online payment,Los Angeles,TX,USA,South,SP72,David,,ORD5743-Michael Johnson-KEYBOARD-6,1
ORD3639,CUST5193,Robert Brown,PROD205,tablet,Electronics,Phone,31-05-2023,05-06-2023,4,1721.07,6884.28,6.94,Cash,Chicago,CA,USA,North,SP13,Charlie,,ORD3639-Robert Brown-tablet-4,1
ORD9008,CUST7119,Alice Smith,PROD213,Monitorr,Accessories,Keyboard,21-04-2023,03-05-2023,5,1729.81,8649.05,,Online Payment,Los Angeles,TX,USA,South,SP80,Bob,Returned,ORD9008-Alice Smith-Monitorr-5,1
ORD4700,,John Doe,PROD867,KEYBOARD,Appliances,Refrigerator,11-11-2023,23-11-2023,3,1193.24,3579.72,7.11,credit card,Phoenix,TX,USA,East,SP57,David,,ORD4700-John Doe-KEYBOARD-3,1
ORD3072,CUST7265,Michael Johnson,PROD894,HeadPhons,Electronics,Laptop,13-04-2023,21-04-2023,6,401.55,2409.3,30.52,Credit Card,Phoenix,CA,USA,West,SP36,Emma,Not Returned,ORD3072-Michael Johnson-HeadPhons-6,1
ORD4313,CUST4267,Michael Johnson,PROD375,tablet,Accessories,Keyboard,02-09-2023,30-08-2023,2,290.14,580.28,40.39,Cash,Los Angeles,CA,USA,East,SP34,Bob,Returned,ORD4313-Michael Johnson-tablet-2,1
ORD7765,CUST9240,John Doe,PROD359,tablet,Furniture,Table,24-06-2023,25-06-2023,8,251.72,2013.76,37.64,online payment,Phoenix,AZ,USA,South,SP14,Emma,Returned,ORD7765-John Doe-tablet-8,1
ORD8794,CUST5488,Robert Brown,PROD918,KEYBOARD,Accessories,Mouse,20-06-2023,27-06-2023,1,1987.16,1987.16,47.51,online payment,Phoenix,IL,USA,West,SP25,Emma,Not Returned,ORD8794-Robert Brown-KEYBOARD-1,1
ORD2894,CUST4983,Alice Smith,PROD181,Monitorr,Furniture,Chair,14-01-2023,17-01-2023,2,850.99,1701.98,8.86,Online Payment,Chicago,CA,USA,West,SP78,Charlie,Not Returned,ORD2894-Alice Smith-Monitorr-2,1
ORD1423,CUST8859,Emma Watson,PROD478,tablet,Accessories,Keyboard,18-04-2023,19-04-2023,4,687.35,2749.4,-31.05,Credit Card,Los Angeles,IL,USA,East,SP30,Alice,,ORD1423-Emma Watson-tablet-4,1
ORD2189,CUST8698,Michael Johnson,PROD549,Laptop,Furniture,Sofa,27-02-2023,26-02-2023,6,1519.51,9117.06,24.92,Online Payment,Chicago,NY,USA,Central,SP80,Alice,Not Returned,ORD2189-Michael Johnson-Laptop-6,1
ORD8888,CUST1753,Alice Smith,PROD282,Monitorr,Furniture,Sofa,05-10-2023,07-10-2023,9,807.54,7267.86,27.25,DEBIT card,Los Angeles,CA,USA,South,SP56,Emma,Returned,ORD8888-Alice Smith-Monitorr-9,1
ORD6653,CUST7390,Emma Watson,PROD657,tablet,Furniture,Chair,29-07-2023,04-08-2023,9,1881.11,16929.99,4.38,Cash,Houston,NY,USA,South,SP92,Alice,,ORD6653-Emma Watson-tablet-9,1
ORD7510,CUST8979,Emma Watson,PROD215,Monitorr,Appliances,Microwave,05-07-2023,18-07-2023,2,1816.65,3633.3,-11.38,online payment,Los Angeles,AZ,USA,Central,SP91,David,,ORD7510-Emma Watson-Monitorr-2,1
ORD7484,CUST7144,Robert Brown,PROD823,Laptop,Electronics,Laptop,08-05-2023,04-05-2023,3,1048.29,3144.87,18.21,online payment,New York,TX,USA,West,SP98,David,Not Returned,ORD7484-Robert Brown-Laptop-3,1
ORD1409,CUST1919,John Doe,PROD419,tablet,Accessories,Mouse,29-05-2023,05-06-2023,2,1590.25,3180.5,39.09,DEBIT card,New York,CA,USA,Central,SP83,Charlie,,ORD1409-John Doe-tablet-2,1
ORD6321,CUST5522,John Doe,PROD828,tablet,Accessories,Headphones,15-02-2023,17-02-2023,6,1493.57,8961.42,,credit card,Chicago,TX,USA,Central,SP50,Bob,Returned,ORD6321-John Doe-tablet-6,1
ORD1130,CUST8178,Emma Watson,PROD319,Laptop,Appliances,Washing Machine,10-07-2023,09-07-2023,6,320.71,1924.26,31.6,Credit Card,Houston,TX,USA,South,SP79,David,Returned,ORD1130-Emma Watson-Laptop-6,1
ORD7243,CUST2819,Emma Watson,PROD819,tablet,Accessories,Keyboard,07-07-2023,18-07-2023,6,1184.65,7107.9,18.31,Online Payment,Houston,CA,USA,East,SP62,Charlie,Returned,ORD7243-Emma Watson-tablet-6,1
ORD3079,CUST2212,Emma Watson,PROD488,Monitorr,Electronics,Laptop,28-09-2023,07-10-2023,3,877.34,2632.02,,credit card,Phoenix,IL,USA,West,SP74,Charlie,Not Returned,ORD3079-Emma Watson-Monitorr-3,1
ORD1590,CUST7779,Emma Watson,PROD170,HeadPhons,Accessories,Headphones,16-07-2023,25-07-2023,5,1419.78,7098.9,8.43,Cash,Chicago,NY,USA,West,SP83,Emma,Returned,ORD1590-Emma Watson-HeadPhons-5,1
ORD8247,CUST3464,John Doe,PROD174,Phone,Furniture,Chair,11-06-2023,16-06-2023,9,1716.85,14960.63,-30.93,DEBIT card,New York,CA,USA,North,SP89,Alice,Not Returned,ORD8247-John Doe-Phone-9,1
ORD3636,CUST4276,Michael Johnson,PROD524,Phone,Electronics,Laptop,21-01-2023,26-01-2023,10,1057.83,10578.3,24.34,Cash,Phoenix,CA,USA,East,SP57,David,,ORD3636-Michael Johnson-Phone-10,1
ORD5582,CUST8180,Emma Watson,PROD651,HeadPhons,Furniture,Chair,06-04-2023,09-04-2023,10,108.88,1088.8,,credit card,New York,TX,USA,North,SP84,Bob,Not Returned,ORD5582-Emma Watson-HeadPhons-10,1
ORD3489,CUST9955,Emma Watson,PROD490,HeadPhons,Furniture,Table,24-11-2023,05-12-2023,4,1041.56,4166.24,,online payment,Chicago,NY,USA,North,SP75,Emma,Not Returned,ORD3489-Emma Watson-HeadPhons-4,1
ORD7649,CUST5271,Emma Watson,PROD221,Monitorr,Electronics,Phone,09-11-2023,13-11-2023,1,527.21,527.21,7.19,Online Payment,Phoenix,TX,USA,West,SP42,Bob,Returned,ORD7649-Emma Watson-Monitorr-1,1
ORD7495,CUST5774,Alice Smith,PROD204,tablet,Electronics,Phone,03-12-2023,29-11-2023,9,1705.85,15352.65,47.84,Cash,Houston,AZ,USA,Central,SP72,Charlie,Returned,ORD7495-Alice Smith-tablet-9,1
ORD6993,CUST3301,Michael Johnson,PROD414,KEYBOARD,Furniture,Chair,16-06-2023,11-06-2023,8,1247.05,9976.4,11.66,online payment,Phoenix,CA,USA,South,SP31,Emma,Not Returned,ORD6993-Michael Johnson-KEYBOARD-8,1
ORD2387,CUST2114,Michael Johnson,PROD495,HeadPhons,Furniture,Table,15-02-2023,19-02-2023,2,811.8,1623.6,33.62,online payment,New York,NY,USA,East,SP36,Bob,Returned,ORD2387-Michael Johnson-HeadPhons-2,1
ORD6700,CUST6143,Alice Smith,PROD131,Phone,Accessories,Keyboard,24-12-2022,23-12-2022,4,106.44,425.76,11.58,Credit Card,Los Angeles,TX,USA,North,SP14,Alice,Returned,ORD6700-Alice Smith-Phone-4,1
ORD8157,CUST6918,Emma Watson,PROD980,HeadPhons,Furniture,Table,07-09-2023,04-09-2023,1,1334.48,1334.48,18.52,online payment,Houston,IL,USA,South,SP10,Emma,Returned,ORD8157-Emma Watson-HeadPhons-1,1
ORD1017,CUST8304,Alice Smith,PROD303,Phone,Accessories,Keyboard,28-03-2023,23-03-2023,2,1879.9,3759.8,18.22,Credit Card,New York,IL,USA,West,SP83,Charlie,Not Returned,ORD1017-Alice Smith-Phone-2,1
ORD4314,CUST4519,Emma Watson,PROD998,Monitorr,Appliances,Microwave,12-08-2023,26-08-2023,7,440.23,3081.61,16.2,credit card,Los Angeles,CA,USA,Central,SP97,Charlie,Returned,ORD4314-Emma Watson-Monitorr-7,1
ORD1378,CUST8673,Michael Johnson,PROD484,HeadPhons,Furniture,Table,13-10-2023,26-10-2023,2,666.22,1332.44,7.4,Cash,Phoenix,CA,USA,East,SP80,Alice,Not Returned,ORD1378-Michael Johnson-HeadPhons-2,1
ORD7580,CUST6934,Michael Johnson,PROD177,tablet,Electronics,Laptop,07-08-2023,17-08-2023,9,1020.99,9188.91,33.7,Online Payment,New York,NY,USA,North,SP59,Bob,Not Returned,ORD7580-Michael Johnson-tablet-9,1
ORD4742,CUST5243,Robert Brown,PROD191,Laptop,Furniture,Sofa,21-03-2023,03-04-2023,9,503.6,4532.4,24.87,Online Payment,Houston,IL,USA,South,SP99,Alice,Returned,ORD4742-Robert Brown-Laptop-9,1
ORD8898,CUST1379,John Doe,PROD628,Monitorr,Appliances,Washing Machine,04-11-2023,15-11-2023,1,1511.47,1511.47,36.79,Credit Card,Houston,IL,USA,East,SP71,Alice,Not Returned,ORD8898-John Doe-Monitorr-1,1
ORD3930,CUST7730,John Doe,PROD722,Laptop,Electronics,Phone,16-02-2023,27-02-2023,5,1117.71,5588.55,12.06,online payment,Phoenix,CA,USA,North,SP62,Charlie,Returned,ORD3930-John Doe-Laptop-5,1
ORD7874,CUST8968,Emma Watson,PROD270,tablet,Furniture,Chair,04-07-2023,09-07-2023,2,1095.91,2191.82,,Online Payment,Los Angeles,CA,USA,East,SP75,David,Returned,ORD7874-Emma Watson-tablet-2,1
ORD4881,CUST9657,Alice Smith,PROD509,KEYBOARD,Accessories,Mouse,14-12-2023,23-12-2023,2,1782.3,3564.6,47.4,Credit Card,Phoenix,NY,USA,West,SP97,Emma,Returned,ORD4881-Alice Smith-KEYBOARD-2,1
ORD6621,CUST9392,Emma Watson,PROD866,Phone,Electronics,Laptop,18-07-2023,26-07-2023,3,510.05,1530.15,-38.63,Cash,Chicago,IL,USA,East,SP62,Emma,Not Returned,ORD6621-Emma Watson-Phone-3,1
ORD8122,CUST8163,Emma Watson,PROD866,Laptop,Appliances,Microwave,19-03-2023,14-03-2023,2,962.38,1924.76,,online payment,New York,AZ,USA,North,SP89,David,Returned,ORD8122-Emma Watson-Laptop-2,1
ORD6424,CUST9261,Alice Smith,PROD122,tablet,Accessories,Keyboard,27-09-2023,24-09-2023,3,755.48,2266.44,,Credit Card,Los Angeles,NY,USA,Central,SP25,Bob,Returned,ORD6424-Alice Smith-tablet-3,1
ORD8141,CUST6358,Michael Johnson,PROD901,Phone,Appliances,Microwave,15-09-2023,28-09-2023,7,475.22,3326.54,37.63,Credit Card,Los Angeles,AZ,USA,South,SP17,Bob,Not Returned,ORD8141-Michael Johnson-Phone-7,1
ORD8602,CUST9061,Alice Smith,PROD440,KEYBOARD,Electronics,Tablet,10-05-2023,17-05-2023,2,1210.37,2420.74,40.69,Cash,Houston,NY,USA,North,SP29,Bob,Not Returned,ORD8602-Alice Smith-KEYBOARD-2,1
ORD4320,CUST6468,Alice Smith,PROD449,Monitorr,Accessories,Headphones,21-02-2023,01-03-2023,1,1403.37,1410.88,42.83,Cash,New York,IL,USA,Central,SP70,David,,ORD4320-Alice Smith-Monitorr-1,1
ORD4084,CUST2237,Emma Watson,PROD447,tablet,Appliances,Microwave,18-12-2023,25-12-2023,10,1292.46,12924.6,35.18,DEBIT card,New York,AZ,USA,North,SP45,Charlie,Returned,ORD4084-Emma Watson-tablet-10,1
ORD7782,CUST2840,Emma Watson,PROD826,KEYBOARD,Accessories,Keyboard,13-12-2023,22-12-2023,1,1161.59,1161.59,24.94,online payment,New York,CA,USA,North,SP48,David,Returned,ORD7782-Emma Watson-KEYBOARD-1,1
ORD3442,CUST9413,Emma Watson,PROD745,tablet,Accessories,Mouse,01-09-2023,14-09-2023,7,1889.34,13225.38,34.97,DEBIT card,Los Angeles,CA,USA,North,SP12,Charlie,Not Returned,ORD3442-Emma Watson-tablet-7,1
ORD3091,CUST2437,Emma Watson,PROD376,Laptop,Furniture,Table,18-09-2023,19-09-2023,2,664.46,1328.92,32.44,Credit Card,Houston,NY,USA,South,SP59,Charlie,Not Returned,ORD3091-Emma Watson-Laptop-2,1
ORD9568,CUST8675,Michael Johnson,PROD488,KEYBOARD,Electronics,Phone,07-08-2023,20-08-2023,1,1834.97,1834.97,19.88,Online Payment,Phoenix,CA,USA,South,SP55,Bob,,ORD9568-Michael Johnson-KEYBOARD-1,1
ORD1466,CUST4127,Michael Johnson,PROD459,KEYBOARD,Accessories,Keyboard,10-08-2023,23-08-2023,3,1812.72,5438.16,47.07,Credit Card,Houston,AZ,USA,East,SP13,Bob,Returned,ORD1466-Michael Johnson-KEYBOARD-3,1
ORD1930,CUST8060,John Doe,PROD364,tablet,Accessories,Mouse,23-08-2023,23-08-2023,10,525.83,5258.3,45.8,Credit Card,Phoenix,TX,USA,North,SP37,Emma,Not Returned,ORD1930-John Doe-tablet-10,1
ORD1287,CUST8630,Michael Johnson,PROD279,HeadPhons,Appliances,Washing Machine,08-11-2023,18-11-2023,7,1823.66,12765.62,41.77,Cash,Los Angeles,AZ,USA,North,SP41,Alice,Returned,ORD1287-Michael Johnson-HeadPhons-7,1
ORD2827,CUST3493,Alice Smith,PROD859,Phone,Electronics,Laptop,28-08-2023,09-09-2023,8,426.83,3414.64,20.18,Online Payment,Phoenix,TX,USA,Central,SP35,Charlie,Not Returned,ORD2827-Alice Smith-Phone-8,1
ORD5315,CUST2196,Emma Watson,PROD507,Laptop,Accessories,Keyboard,14-06-2023,15-06-2023,5,380.69,1903.45,4.27,DEBIT card,New York,AZ,USA,East,SP72,Bob,Not Returned,ORD5315-Emma Watson-Laptop-5,1
ORD7628,CUST6567,Emma Watson,PROD612,HeadPhons,Accessories,Mouse,19-10-2023,26-10-2023,7,568.34,3978.38,13.15,Credit Card,Houston,IL,USA,Central,SP54,Emma,Returned,ORD7628-Emma Watson-HeadPhons-7,1
ORD1801,CUST8084,John Doe,PROD352,HeadPhons,Appliances,Refrigerator,19-01-2023,03-02-2023,10,1273.17,12731.7,8.99,Cash,New York,CA,USA,East,SP18,Emma,,ORD1801-John Doe-HeadPhons-10,1
ORD2658,CUST7577,Emma Watson,PROD488,tablet,Appliances,Microwave,07-09-2023,03-09-2023,8,533.11,4264.88,,Cash,Phoenix,TX,USA,Central,SP46,Emma,Returned,ORD2658-Emma Watson-tablet-8,1
ORD8270,CUST1104,Robert Brown,PROD618,KEYBOARD,Accessories,Keyboard,19-05-2023,29-05-2023,8,1981.36,15850.88,45.86,Cash,New York,NY,USA,South,SP52,David,,ORD8270-Robert Brown-KEYBOARD-8,1
ORD4467,CUST7388,Alice Smith,PROD871,Phone,Appliances,Microwave,08-06-2023,21-06-2023,9,1710.17,15391.53,34.96,Online Payment,New York,AZ,USA,North,SP35,Emma,Returned,ORD4467-Alice Smith-Phone-9,1
ORD3546,,Alice Smith,PROD361,tablet,Accessories,Keyboard,07-09-2023,18-09-2023,1,688.47,688.47,34.61,online payment,Chicago,NY,USA,West,SP93,Bob,Not Returned,ORD3546-Alice Smith-tablet-1,1
ORD6968,CUST7998,Michael Johnson,PROD969,Monitorr,Accessories,Mouse,01-06-2023,15-06-2023,4,87.28,349.12,,credit card,Chicago,TX,USA,East,SP21,Alice,Not Returned,ORD6968-Michael Johnson-Monitorr-4,1
ORD7370,CUST4651,Michael Johnson,PROD897,Phone,Accessories,Keyboard,31-05-2023,27-05-2023,5,1172.94,5864.7,48.17,DEBIT card,Los Angeles,CA,USA,East,SP41,Emma,,ORD7370-Michael Johnson-Phone-5,1
ORD3634,CUST6351,Michael Johnson,PROD965,Monitorr,Appliances,Washing Machine,26-11-2023,09-12-2023,10,1076.07,10760.7,41.22,credit card,Chicago,NY,USA,Central,SP71,Emma,Returned,ORD3634-Michael Johnson-Monitorr-10,1
ORD7678,CUST4282,Michael Johnson,PROD337,tablet,Accessories,Headphones,13-02-2023,23-02-2023,4,615.94,2463.76,5.83,Cash,Houston,NY,USA,East,SP20,Bob,Returned,ORD7678-Michael Johnson-tablet-4,1
ORD4154,CUST6810,John Doe,PROD611,Laptop,Appliances,Refrigerator,26-02-2023,10-03-2023,2,642.75,1285.5,30.25,online payment,Chicago,CA,USA,South,SP49,Bob,Returned,ORD4154-John Doe-Laptop-2,1
ORD5166,CUST3500,Emma Watson,PROD562,HeadPhons,Appliances,Washing Machine,31-07-2023,14-08-2023,7,475.26,3326.82,36.1,Online Payment,Phoenix,CA,USA,North,SP46,Bob,,ORD5166-Emma Watson-HeadPhons-7,1
ORD2211,CUST3429,Robert Brown,PROD191,KEYBOARD,Appliances,Refrigerator,28-09-2023,13-10-2023,4,1059.19,4236.76,38.98,Online Payment,Phoenix,IL,USA,East,SP33,Charlie,,ORD2211-Robert Brown-KEYBOARD-4,1
ORD1468,CUST3975,Michael Johnson,PROD373,HeadPhons,Appliances,Washing Machine,25-01-2023,25-01-2023,10,89.1,891,13.55,Credit Card,Houston,TX,USA,North,SP60,Emma,Returned,ORD1468-Michael Johnson-HeadPhons-10,1
ORD3948,CUST9739,Michael Johnson,PROD926,HeadPhons,Furniture,Chair,04-02-2023,30-01-2023,4,681.67,3679.37,33.39,credit card,Houston,TX,USA,North,SP77,Bob,,ORD3948-Michael Johnson-HeadPhons-4,1
ORD3647,CUST1646,Alice Smith,PROD127,tablet,Appliances,Refrigerator,15-01-2023,25-01-2023,5,568.26,2841.3,23.66,DEBIT card,Houston,IL,USA,West,SP42,Emma,Not Returned,ORD3647-Alice Smith-tablet-5,1
ORD1166,CUST9848,Robert Brown,PROD303,Laptop,Furniture,Table,19-11-2023,02-12-2023,9,1508.22,13573.98,45.78,online payment,Chicago,NY,USA,Central,SP10,Emma,,ORD1166-Robert Brown-Laptop-9,1
ORD5098,CUST2134,Michael Johnson,PROD397,HeadPhons,Electronics,Phone,29-04-2023,10-05-2023,4,1344.66,5378.64,41,Credit Card,Phoenix,NY,USA,East,SP29,David,Returned,ORD5098-Michael Johnson-HeadPhons-4,1
ORD5543,CUST6166,Michael Johnson,PROD998,Monitorr,Furniture,Sofa,20-02-2023,22-02-2023,6,393.26,2359.56,33.75,Credit Card,Phoenix,TX,USA,North,SP69,Emma,,ORD5543-Michael Johnson-Monitorr-6,1
ORD9433,CUST4421,John Doe,PROD918,KEYBOARD,Appliances,Washing Machine,06-06-2023,08-06-2023,6,1951.34,11708.04,39.58,Credit Card,Chicago,IL,USA,West,SP74,Bob,Returned,ORD9433-John Doe-KEYBOARD-6,1
ORD9827,CUST3675,Alice Smith,PROD792,Monitorr,Appliances,Refrigerator,26-04-2023,07-05-2023,8,59.32,474.56,18.16,Credit Card,Chicago,AZ,USA,South,SP62,Bob,Returned,ORD9827-Alice Smith-Monitorr-8,1
ORD7689,CUST5441,Robert Brown,PROD379,KEYBOARD,Appliances,Microwave,18-06-2023,15-06-2023,5,1581.57,7907.85,,DEBIT card,Chicago,CA,USA,North,SP80,David,Returned,ORD7689-Robert Brown-KEYBOARD-5,1
ORD6147,CUST4559,Robert Brown,PROD747,KEYBOARD,Furniture,Chair,01-01-2023,27-12-2022,10,786.45,7864.5,35.43,Credit Card,Los Angeles,TX,USA,West,SP20,Charlie,Not Returned,ORD6147-Robert Brown-KEYBOARD-10,1
ORD3295,CUST1447,Michael Johnson,PROD802,HeadPhons,Accessories,Keyboard,24-06-2023,22-06-2023,1,1520.02,1520.02,34.22,DEBIT card,New York,AZ,USA,South,SP28,Bob,Not Returned,ORD3295-Michael Johnson-HeadPhons-1,1
ORD9189,CUST8203,Emma Watson,PROD422,Monitorr,Furniture,Table,08-02-2023,09-02-2023,9,1126.2,10135.8,0.82,credit card,Los Angeles,CA,USA,East,SP59,Bob,Not Returned,ORD9189-Emma Watson-Monitorr-9,1
ORD1731,CUST7145,Emma Watson,PROD387,Monitorr,Furniture,Sofa,01-12-2023,08-12-2023,6,1980.34,11882.04,21.08,Credit Card,New York,AZ,USA,West,SP42,David,Not Returned,ORD1731-Emma Watson-Monitorr-6,1
ORD9918,,Emma Watson,PROD446,KEYBOARD,Accessories,Headphones,07-12-2023,06-12-2023,8,1937.92,15503.36,-7.72,credit card,Houston,CA,USA,North,SP82,David,Returned,ORD9918-Emma Watson-KEYBOARD-8,1
